SS_MTR_head,SS_MTR_spouse,RECID
0.0,0.0,1980650
0.0,0.0,2013570
0.0936,0.0936000000001,2013571
0.2184,0.0,2105480
0.0936,0.0,2131631
0.0,0.0,2131630
0.0936,0.0,2131632
0.0,0.0,2260450
0.5616,0.0,2260451
0.0,0.0,2386200
0.2808,0.0,2386201
0.0936,0.0,2386351
0.0936,0.0,2386350
0.5616,0.0,2411580
0.5616,0.0,2454070
0.0,0.0,2604410
0.0936,0.0,2689550
0.0936,0.0,2921920
0.0936,0.0,2921921
0.1248,0.0,3186001
0.0936000000001,0.0,3186000
0.2808,0.0,81
0.1248,0.0,80
0.2808,0.0,82
0.1248,0.0,7910
0.0936,0.0,15160
0.1248,0.0,17780
0.0,0.0,18641
0.0,0.0,18640
0.0,0.0,99311
0.0936,0.0,99310
0.0,0.0,104980
0.0936000000001,0.0,112050
0.1248,0.0,132940
0.0,0.0,132941
0.1248,0.0,132942
0.2808,0.0,149350
0.1248,0.0,149430
0.1248,0.0,168421
0.0936,0.0,168420
0.0936,0.0,177800
0.0,0.0,222770
0.0,0.0,222771
0.2808,0.0,233050
0.0936,0.0,291030
0.1248,0.0,296970
0.5616,0.0,296971
0.1248,0.0,318920
0.5616,0.0,322191
0.0936,0.0,322190
0.2808,0.0,327181
0.2808,0.0,327182
0.2808,0.0,327180
0.0,0.0,382870
0.5616,0.0,392530
0.2808,0.0,392531
0.2808,0.0,516301
0.2808,0.0,516300
0.0,0.0,516800
0.1248,0.0,523211
0.2808,0.0,523210
0.2184,0.0,523212
0.0,0.0,541220
0.0,0.0,558580
0.5616,0.0,596850
0.1248,0.0,611400
0.0,0.0,629520
0.2808,0.0,656601
0.2184,0.0,656600
0.0936,0.0,688931
0.2808,0.0,688930
0.0,0.0,720350
0.5616,0.0,720351
0.2184,0.0,734230
0.2808,0.0,734231
0.0936,0.0,740032
0.5616,0.0,740031
0.0936,0.0,740030
0.1872,0.0,762570
0.1872,0.0,762571
0.0,0.0,767370
0.2808,0.0,782160
0.2184,0.0,839560
0.0,0.0,842290
0.0936,0.0,857681
0.1248,0.0,857682
0.0936,0.0,857680
0.5616,0.0,876650
0.5616,0.0,900730
0.0936,0.0,900731
0.1872,0.0,957290
0.2808,0.0,957291
0.0,0.0,1052530
0.0936,0.0,1075070
0.2808,0.0,1075071
0.0,0.0,1152470
0.2808,0.0,1179240
0.2808,0.0,1179590
0.0,0.0,1197451
0.0,0.0,1197450
0.0936,0.0,1365090
0.1872,0.0,1365091
0.0936,0.0,1365092
0.1248,0.0,1365093
0.5616,0.0,1406971
0.2808,0.0,1406970
0.0,0.0,1426561
0.0,0.0,1426560
0.0936,0.0,1519470
0.0,0.0,1519471
0.0936,0.0,1565000
0.0936,0.0,1585460
0.0,0.0,1594880
0.0,0.0,1594881
0.0936,0.0,1656660
0.0936,0.0,1656661
0.2808,0.0,1680010
0.0936,0.0,1680011
0.0936,0.0,1682861
0.0,0.0,1682860
0.0,0.0,1686520
0.5616,0.0,1709060
0.1248,0.0,1803780
0.2808,0.0,1842840
0.0936,0.0,1903230
0.0,0.0,1903231
0.0,0.0,1903232
0.0,0.0,2056741
0.0,0.0,2056740
0.0,0.0,2082820
0.0,0.0,2082821
0.0,0.0,2295010
0.2808,0.0,2295011
0.0936,0.0,2295921
0.2808,0.0,2295920
0.0,0.0,2312560
0.0,0.0,2398640
0.2184,0.0,2405920
0.0936,0.0,2406951
0.0936,0.0,2406950
0.0,0.0,2446700
0.0936,0.0,2451260
0.5616,0.0,2451261
0.0,0.0,2458230
0.0,0.0,2458231
0.0936,0.0,2476550
0.0936,0.0,2476551
0.0,0.0,2496051
0.0,0.0,2496050
0.1248,0.0,2826320
0.1872,0.0,2826321
0.0,0.0,2826322
0.0,0.0,3164790
0.0936,0.0,3674800
0.0936,0.0,3715550
0.2808,0.0,44730
0.2808,0.0,63910
0.0,0.0,72940
0.1248,0.0,74010
0.0,0.0,75531
0.0,0.0,75532
0.0,0.0,75530
0.5616,0.0,109382
0.0936,0.0,109381
0.0936,0.0,109380
0.2808,0.0,139300
0.0936000000001,0.0,145090
0.0,0.0,145960
0.2808,0.0,175320
0.0936,0.0,193351
0.0,0.0,193350
0.0,0.0,217450
0.0,0.0,254990
0.0,0.0,254991
0.0936,0.0,279190
0.0936,0.0,287940
0.0,0.0,289210
0.0,0.0,289211
0.0936,0.0,361400
0.1248,0.0,361401
0.5616,0.0,382070
0.2184,0.0,427710
0.0,0.0,533631
0.0936,0.0,533630
0.1872,0.0,551830
0.2808,0.0,551831
0.5616,0.0,582710
0.1248,0.0,604310
0.1248,0.0,604311
0.2184,0.0,617280
0.0936000000001,0.0,617281
0.0,0.0,623720
0.1248,0.0,686710
0.2808,0.0,686981
0.2808,0.0,686980
0.2808,0.0,686982
0.1248,0.0,697970
0.2808,0.0,720360
0.1248,0.0,722860
0.5616,0.0,722861
0.1248,0.0,729890
0.1248,0.0,729891
0.0936,0.0,732650
0.0,0.0,732651
0.0,0.0,754020
0.0,0.0,754021
0.0,0.0,764630
0.0936,0.0,764632
0.0936,0.0,764631
0.0936,0.0,791180
0.1872,0.0,827870
0.0,0.0,849320
0.0936,0.0,854950
0.0,0.0,854951
0.0,0.0,855520
0.0,0.0,931271
0.0936,0.0,931270
0.0936,0.0,951320
0.2808,0.0,1021971
0.0,0.0,1021970
0.0936,0.0,1112931
0.1872,0.0,1112930
0.2808,0.0,1155390
0.1248,0.0,1155391
0.0,0.0,1273330
0.0936000000001,0.0,1287540
0.2184,0.0,1296080
0.0936,0.0,1335030
0.0936,0.0,1335031
0.2808,0.0,1342760
0.2808,0.0,1540442
0.0,0.0,1540441
0.2184,0.0,1540440
0.0,0.0,1658081
0.0,0.0,1658080
0.1248,0.0,1683921
0.2808,0.0,1683920
0.2808,0.0,1685020
0.0936,0.0,1738931
0.2808,0.0,1738930
0.2808,0.0,1940950
0.0,0.0,2002620
0.0,0.0,2107810
0.0,0.0,2122770
0.2808,0.0,2293600
0.0936,0.0,2407500
0.1248,0.0,2407501
0.0,0.0,2458480
0.2808,0.0,2458481
0.2808,0.0,2532620
0.2808,0.0,2617791
0.0,0.0,2617790
0.5616,0.0,2815830
0.0,0.0,2939950
0.5616,0.0,3489270
0.2808,0.0,3489271
0.0936,0.0,3522540
0.1872,0.0,3522542
0.1872,0.0,3522541
0.0,0.0,3640
0.2184,0.0,3641
0.0936,0.0,3642
0.2808,0.0,3643
0.2808,0.0,35120
0.0936,0.0,56331
0.0936,0.0,56330
0.0936,0.0,70090
0.0,0.0,92320
0.2808,0.0,92321
0.0936,0.0,155701
0.0936000000001,0.0,155700
0.5616,0.0,243730
0.0,0.0,243731
0.0,0.0,281660
0.0936,0.0,285381
0.1872,0.0,285380
0.1248,0.0,288090
0.0,0.0,289010
0.0936,0.0,293891
0.2808,0.0,293890
0.0,0.0,300560
0.2808,0.0,318291
0.2808,0.0,318290
0.0936,0.0,323090
0.0936,0.0,364050
0.1248,0.0,453240
0.0936,0.0,480691
0.2808,0.0,480690
0.1872,0.0,500010
0.2808,0.0,527280
0.0936,0.0,527281
0.2808,0.0,536420
0.2808,0.0,536421
0.0936,0.0,563400
0.0936,0.0,640530
0.0936,0.0,716840
0.1872,0.0,722300
0.1248,0.0,737540
0.0936,0.0,737541
0.0,0.0,743310
0.2808,0.0,759330
0.1248,0.0,814330
0.1248,0.0,834830
0.0936,0.0,886850
0.2808,0.0,923610
0.2808,0.0,991493
0.2808,0.0,991490
0.0936,0.0,991492
0.0,0.0,991491
0.0,0.0,995480
0.0,0.0,1031120
0.0,0.0,1035690
0.1248,0.0,1066730
0.0936,0.0,1101030
0.0,0.0,1171950
0.1872,0.0,1171951
0.0,0.0,1214600
0.0,0.0,1214601
0.0,0.0,1286090
0.1872,0.0,1294711
0.1872,0.0,1294710
0.1248,0.0,1299130
0.2808,0.0,1329600
0.2808,0.0,1329601
0.0,0.0,1374400
0.0,0.0,1431431
0.0,0.0,1431430
0.0,0.0,1443100
0.0,0.0,1484190
0.0,0.0,1484191
0.0,0.0,1534070
0.0,0.0,1535121
0.0,0.0,1535120
0.1248,0.0,1603270
0.0,0.0,1603271
0.2808,0.0,1603272
0.2808,0.0,1603273
0.0,0.0,1634791
0.0,0.0,1634790
0.0,0.0,1665060
0.1248,0.0,1670461
0.0936,0.0,1670460
0.1872,0.0,1746460
0.0,0.0,1759560
0.0,0.0,1759562
0.0,0.0,1759561
0.0,0.0,1773720
0.1248,0.0,1904231
0.1872,0.0,1904230
0.0936,0.0,1970040
0.1248,0.0,1970041
0.0936,0.0,2073190
0.0,0.0,2200050
0.0,0.0,2200051
0.5616,0.0,2289772
0.0936,0.0,2289770
0.0936,0.0,2289771
0.0,0.0,2305020
0.1248,0.0,2305021
0.1248,0.0,2337320
0.0936,0.0,2352440
0.1872,0.0,2400470
0.2808,0.0,2400471
0.2808,0.0,2444910
0.0936,0.0,2444911
0.0,0.0,2445620
0.0936,0.0,2499991
0.0936,0.0,2499990
0.0,0.0,2501731
0.0,0.0,2501730
0.1248,0.0,2531840
0.0,0.0,2531841
0.0,0.0,2603560
0.0,0.0,2632980
0.0,0.0,2633901
0.0,0.0,2633900
0.1248,0.0,2668072
0.0936,0.0,2668071
0.0936,0.0,2668070
0.1248,0.0,2680560
0.2808,0.0,2908461
0.0936,0.0,2908460
0.0,0.0,2987910
0.2808,0.0,3143721
0.0936,0.0,3143720
0.2184,0.0,3683260
0.1248,0.0,3683261
0.0,0.0,14960
0.2808,0.0,66221
0.0936000000001,0.0,66220
0.1872,0.0,74621
0.0936,0.0,74620
0.0936,0.0,92690
0.0936,0.0,111960
0.0,0.0,125050
0.0936,0.0,229220
0.0936,0.0,229221
0.0,0.0,236260
0.1248,0.0,236261
0.1248,0.0,253180
0.0,0.0,257340
0.1248,0.0,272810
0.1248,0.0,272811
0.0936,0.0,302690
0.0,0.0,321130
0.0936,0.0,325070
0.1248,0.0,355030
0.0,0.0,360280
0.0,0.0,360281
0.0936,0.0,361810
0.0936,0.0,375170
0.0,0.0,476590
0.0936,0.0,482710
0.0,0.0,514910
0.0936,0.0,517410
0.0936,0.0,535920
0.0936,0.0,535921
0.2184,0.0,549860
0.0,0.0,691230
0.0,0.0,691231
0.0,0.0,722690
0.0,0.0,808880
0.0936,0.0,815700
0.2184,0.0,851500
0.0936,0.0,859531
0.2184,0.0,859530
0.1872,0.0,862960
0.1248,0.0,893620
0.1872,0.0,1037650
0.0936,0.0,1097030
0.1248,0.0,1189510
0.1872,0.0,1189511
0.0936,0.0,1195970
0.0936,0.0,1195971
0.0936,0.0,1197281
0.0936,0.0,1197280
0.5616,0.0,1198610
0.0936,0.0,1247840
0.2808,0.0,1247842
0.0936,0.0,1247841
0.156,0.0,1261620
0.1248,0.0,1309970
0.5616,0.0,1382540
0.1872,0.0,1465970
0.0,0.0,1577140
0.0,0.0,1577141
0.2808,0.0,1589391
0.1872,0.0,1589390
0.0,0.0,1673690
0.1872,0.0,1685230
0.0936,0.0,1957520
0.1872,0.0,2066120
0.0936,0.0,2152050
0.0936,0.0,2360830
0.0,0.0,2360831
0.0,0.0,2411431
0.1872,0.0,2411430
0.0,0.0,2559801
0.0936,0.0,2559800
0.0936,0.0,2634790
0.0936,0.0,2792890
0.0,0.0,2792891
0.0,0.2184,2873490
0.0936,0.0,2882961
0.0936,0.0,2882960
0.2184,0.0,2956310
0.0936,0.0,2956311
0.0936,0.0,3460700
0.2808,0.0,97820
0.0,0.0,108680
0.0936,0.0,146120
0.0936,0.0,160100
0.1248,0.0,172810
0.1248,0.0,172811
0.0936,0.0,174520
0.0,0.0,187180
0.0936,0.0,190730
0.0936,0.0,190731
0.2808,0.0,190732
0.2808,0.0,192980
0.2808,0.0,206160
0.5616,0.0,238030
0.2808,0.0,270770
0.2808,0.0,303740
0.1248,0.0,303741
0.5616,0.0,362011
0.0,0.0,362010
0.5616,0.0,362012
0.2808,0.0,375930
0.2184,0.0,383450
0.0,0.0,389710
0.0936,0.0,428120
0.0,0.0,433890
0.0,0.0,443021
0.0,0.0,443020
0.0,0.0,463450
0.1248,0.0,490730
0.0936,0.0,530602
0.2808,0.0,530603
0.1248,0.0,530600
0.0936,0.0,530601
0.0,0.0,550351
0.2808,0.0,550350
0.0936,0.0,550352
0.0936,0.0,590331
0.0936000000001,0.0,590330
0.0936,0.0,613220
0.0,0.0,688160
0.0,0.0,688161
0.0,0.0,697841
0.0,0.0,697840
0.0,0.0,737430
0.5616,0.0,754400
0.0,0.0,754401
0.0,0.0,778100
0.0,0.0,778101
0.0,0.0,796810
0.0,0.0,826030
0.2808,0.0,830380
0.0,0.0,830590
0.0,0.0,894060
0.0936,0.0,932990
0.2808,0.0,963770
0.2184,0.0,982891
0.1872,0.0,982890
0.2808,0.0,1005130
0.0,0.0,1005360
0.2808,0.0,1164870
0.1248,0.0,1164871
0.0936,0.0,1216340
0.5616,0.0,1228020
0.1248,0.0,1278000
0.0,0.0936,1278001
0.0936,0.0,1305030
0.1248,0.0,1305031
0.0936000000001,0.0,1537350
0.0936,0.0,1575121
0.2808,0.0,1575120
0.0936,0.0,1661740
0.0936,0.0,1661741
0.2808,0.0,1686490
0.2808,0.0,1686491
0.2808,0.0,1736400
0.2808,0.0,1736401
0.0936,0.0,1958410
0.0936,0.0,1958411
0.1872,0.0,2299660
0.0936,0.0,2348981
0.0936,0.0,2348980
0.0,0.0,2403970
0.2184,0.0,2433411
0.0936,0.0,2433410
0.2808,0.1872,2482510
0.0936,0.0,2607961
0.5616,0.0,2607960
0.0936,0.0,2615181
0.2184,0.0,2615180
0.1872,0.0,2615960
0.0,0.0936000000001,2678480
0.0,0.0,2792271
0.0,0.0,2792270
0.0936,0.0,3331151
0.2808,0.0,3331150
0.2808,0.0,3331152
0.1872,0.0,3331153
0.0936,0.0,13332
0.0936,0.0,13331
0.0936000000001,0.0,13330
0.0936,0.0,52940
0.1248,0.0,60101
0.0,0.0,60100
0.0936,0.0,66720
0.0936,0.0,78430
0.0,0.0,126700
0.0,0.0,131180
0.0,0.0,168170
0.0936,0.0,168171
0.0,0.0,190990
0.0936,0.0,229630
0.0,0.0,269631
0.0,0.0,269630
0.0,0.0,273090
0.0,0.0,289410
0.0,0.0,289411
0.0,0.0,291510
0.0936,0.0,291511
0.2184,0.0,353610
0.0,0.0,353611
0.2184,0.0,371411
0.2808,0.0,371410
0.0,0.0,402250
0.0,0.0,402251
0.1872,0.0,413380
0.1248,0.0,433790
0.0,0.0,433791
0.0,0.0,480640
0.0936,0.0,480641
0.0,0.0,494250
0.2184,0.0,494251
0.0936000000001,0.0,544440
0.0,0.0,570000
0.0936000000001,0.0,570001
0.2184,0.0,596660
0.0936,0.0,622150
0.2184,0.0,692960
0.0936,0.0,692961
0.0,0.0,741601
0.0,0.0,741600
0.0,0.0,785180
0.0,0.0,785181
0.0936,0.0,802290
0.0936,0.0,818210
0.2184,0.0,818211
0.0,0.0,891730
0.5616,0.0,910390
0.2808,0.0,913560
0.0936,0.0,913561
0.0936,0.0,967230
0.2184,0.0,967231
0.0936,0.0,1032620
0.0,0.0,1047830
0.0,0.0,1146580
0.1872,0.0,1162590
0.1872,0.0,1162591
0.5616,0.0,1240750
0.2808,0.0,1251960
0.2808,0.0,1297680
0.0936,0.0,1334060
0.5616,0.0,1436311
0.0936,0.0,1436310
0.0,0.0,1553170
0.0,0.0,1553171
0.0,0.0,1569780
0.0936,0.0,1569781
0.0,0.0,1617660
0.1248,0.0,1617661
0.2808,0.0,1766371
0.1248,0.0,1766370
0.2808,0.0,1819781
0.0936,0.0,1819780
0.1248,0.0,1852740
0.0,0.0,1852741
0.0,0.0,1891641
0.2184,0.0,1891640
0.0,0.0,1899720
0.0,0.0,1953860
0.0936000000001,0.0,1969940
0.5616,0.0,1969941
0.0936,0.0,1993900
0.5616,0.0,2022940
0.0936,0.0,2161110
0.0936,0.0,2161111
0.2808,0.0,2208160
0.0936,0.0,2208161
0.0936,0.0,2354140
0.0936,0.0,2406010
0.0936,0.0,2406011
0.0936000000001,0.0,2497500
0.0,0.0,2595710
0.0,0.0,2641121
0.0,0.0,2641120
0.0936,0.0,2669450
0.2808,0.0,2669451
0.0936,0.0,2686010
0.2808,0.2184,3277760
0.2808,0.0,3702620
0.2808,0.0,72240
0.0936000000001,0.0,72740
0.2808,0.0,72741
0.0936,0.0,75760
0.5616,0.0,110600
0.0,0.0,121630
0.2184,0.0,122240
0.1248,0.0,165980
0.0936,0.0,165981
0.2808,0.2808,197690
0.0936,0.0,202110
0.0,0.0,240860
0.0936,0.0,251380
0.1248,0.0,327321
0.2808,0.0,327320
0.0936,0.0,333682
0.0936,0.0,333681
0.0936,0.0,333680
0.0936,0.0,349510
0.0,0.0,349511
0.0,0.0,404351
0.0,0.0,404350
0.0,0.0,416980
0.2184,0.0,434510
0.1872,0.0,434513
0.0936,0.0,434512
0.2808,0.0,434511
0.0936,0.0,446721
0.2808,0.0,446720
0.5616,0.0,447250
0.2184,0.0,513150
0.0,0.0,527620
0.2184,0.0,545070
0.2808,0.0,549260
0.5616,0.0,572500
0.0936,0.0,575801
0.1248,0.0,575800
0.0936,0.0,619311
0.5616,0.0,619310
0.2808,0.0,628190
0.5616,0.0,677250
0.0936,0.0,677251
0.0936,0.0,723680
0.0,0.0,792070
0.0,0.0,825231
0.0,0.0,825230
0.0,0.0,847640
0.2808,0.0,870790
0.2184,0.0,931330
0.0936000000001,0.0,931331
0.0,0.0,955510
0.1248,0.0,1107351
0.2808,0.0,1107350
0.2808,0.0,1158660
0.0936,0.0,1158661
0.2184,0.0,1267370
0.2808,0.0,1267371
0.1248,0.0,1409061
0.0936,0.0,1409060
0.1248,0.0,1472321
0.1872,0.0,1472320
0.2808,0.0,1524960
0.0,0.0,1580780
0.0936,0.0,1580781
0.0936000000001,0.0,1589761
0.0936,0.0,1589760
0.2184,0.0,1638120
0.2184,0.0,1638121
0.1872,0.0,1653670
0.156,0.0,1653671
0.1248,0.0,1736090
0.0,0.0,1840761
0.0,0.0,1840760
0.2184,0.0,1926480
0.0936,0.0,1926481
0.0936000000001,0.0,2080920
0.2184,0.0,2203480
0.0936,0.0,2259870
0.1248,0.0,2259871
0.2184,0.0,2280340
0.0936,0.0,2288251
0.0,0.0,2288250
0.0936,0.0,2298740
0.2808,0.0,2367860
0.0936000000001,0.0,2367861
0.0,0.0,2379230
0.0,0.0,2379231
0.0,0.0,2379611
0.0936,0.0,2379610
0.0936,0.0,2414010
0.0,0.0,2677661
0.1248,0.0,2677660
0.0,0.0,2739110
0.0,0.0,2739111
0.0,0.0,2763140
0.0,0.0,2763141
0.1248,0.0,2949660
0.1248,0.0,3110890
0.1248,0.0,3209530
0.2808,0.0,3209531
0.0936000000001,0.0,3677790
0.1248,0.0,5950
0.0,0.0,18790
0.2808,0.0,65621
0.2184,0.0,65620
0.2808,0.0,89480
0.2808,0.0,91571
0.2808,0.0,91570
0.2808,0.0,96810
0.0936,0.0,100970
0.0,0.0,133520
0.0936,0.0,133521
0.0,0.0,139900
0.0936,0.0,157250
0.0936,0.0,172030
0.0,0.0,233340
0.1872,0.0,234610
0.0936,0.0,250360
0.2808,0.0,261360
0.2808,0.0,261361
0.0,0.0,261362
0.0,0.0,262283
0.2808,0.0,262282
0.2808,0.0,262280
0.2808,0.0,262281
0.2808,0.0,298201
0.2808,0.0,298200
0.0936,0.0,302390
0.0936,0.0,318351
0.2184,0.0,318350
0.2184,0.0,336691
0.0,0.0,336690
0.0,0.0,339170
0.5616,0.0,419420
0.5616,0.0,419421
0.0,0.0,450620
0.2808,0.0,450621
0.1248,0.0,528650
0.0936,0.0,569971
0.0936,0.0,569970
0.5616,0.0,570691
0.5616,0.0,570690
0.0,0.0,599370
0.0936,0.0,647221
0.0936,0.0,647220
0.0,0.0936,664120
0.0936,0.0,740151
0.0936,0.0,740150
0.0,0.0,747021
0.0,0.0,747020
0.2808,0.0,747030
0.0,0.0,812260
0.2808,0.0,851690
0.2808,0.0,851691
0.0936,0.0,867751
0.1248,0.0,867750
0.1248,0.0,893710
0.0,0.0,918590
0.0,0.0,974150
0.0,0.0,974151
0.2808,0.0,1043030
0.1248,0.0,1043031
0.0936,0.0,1043032
0.0936,0.0,1055221
0.0,0.0,1055220
0.5616,0.0,1058720
0.5616,0.0,1075760
0.0936,0.0,1123490
0.0936000000001,0.0,1127460
0.0936000000001,0.0,1174150
0.0,0.0,1176541
0.0,0.0,1176540
0.0,0.0,1176542
0.0936,0.0,1318591
0.0936,0.0,1318592
0.5616,0.0,1318593
0.0936000000001,0.0,1318594
0.2808,0.0,1318595
0.0,0.0,1318590
0.0,0.0,1318670
0.0,0.0,1339091
0.0,0.0,1339090
0.0,0.0,1366170
0.0,0.0,1366171
0.0,0.0,1494660
0.0,0.0,1575360
0.2808,0.0,1715040
0.2808,0.0,1715041
0.2808,0.0,1763941
0.0936,0.0,1763940
0.0,0.0,1910121
0.0,0.0,1910120
0.2808,0.0,2002651
0.0,0.0,2002650
0.0,0.0,2005201
0.0,0.0,2005200
0.2808,0.0,2023051
0.5616,0.0,2023050
0.1248,0.0,2058491
0.0,0.0,2058490
0.5616,0.0,2295831
0.5616,0.0,2295830
0.5616,0.0,2773330
0.0,0.0,2815320
0.0936,0.0,2888650
0.0936,0.0,2888651
0.0,0.0,2921560
0.0,0.0,2921561
0.0,0.0,2975260
0.0,0.0,2984390
0.0,0.0,17820
0.0936,0.0,18950
0.0,0.0,27652
0.2808,0.0,27651
0.1248,0.0,27650
0.1248,0.0,33092
0.1248,0.0,33090
0.1248,0.0,33091
0.2184,0.0,69490
0.0,0.0,69492
0.0936,0.0,69491
0.2808,0.0,117760
0.0936,0.0,140900
0.0,0.0,165840
0.5616,0.0,169300
0.0936,0.0,181900
0.0936,0.0,192423
0.2808,0.0,192420
0.0936,0.0,192421
0.0,0.0,192422
0.0,0.0,192424
0.0936,0.0,200910
0.1248,0.0,233360
0.0,0.0,279731
0.0,0.0,279730
0.0936,0.0,281890
0.0936,0.0,284360
0.2184,0.0,284361
0.1248,0.0,337990
0.0,0.0,352160
0.0,0.0,357260
0.1872,0.0,357261
0.0936,0.0,364751
0.0,0.0,364750
0.0,0.0,365300
0.0,0.0,368800
0.0936,0.0,379030
0.5616,0.0,379031
0.0,0.0,421540
0.0936,0.0,448930
0.1248,0.0,448931
0.0,0.0,557430
0.0936,0.0,561140
0.2808,0.0,601550
0.0936,0.0,791600
0.0936,0.0,840400
0.0,0.0,857721
0.5616,0.0,857720
0.1248,0.0,894230
0.0,0.0,894231
0.0936,0.0,963372
0.0936,0.0,963371
0.2808,0.0,963370
0.2808,0.1248,975310
0.0,0.0,982450
0.0936,0.0,982451
0.0,0.0,1057980
0.0936,0.0,1074130
0.2808,0.0,1074131
0.0936,0.0,1171570
0.0936,0.0,1316171
0.0936,0.0,1316170
0.0936000000001,0.0,1360551
0.2808,0.0,1360550
0.0936,0.0,1375801
0.2808,0.0,1375800
0.1872,0.0,1403480
0.2808,0.0,1420060
0.1248,0.0,1521050
0.0,0.0,1573990
0.0,0.0,1594951
0.0,0.0,1594950
0.0,0.0,1594952
0.5616,0.0,1613151
0.0936,0.0,1613150
0.0936,0.0,1636240
0.0936,0.0,1680890
0.2808,0.0,1680891
0.0,0.0,1724891
0.0,0.0,1724890
0.0,0.0,1785410
0.2184,0.0,1834941
0.2808,0.0,1834940
0.5616,0.0,1925661
0.0936,0.0,1925660
0.2184,0.0,2065021
0.0,0.0,2065020
0.2808,0.0,2104950
0.0,0.0,2225361
0.0,0.0,2225360
0.0936,0.0,2359760
0.0936,0.0,2403670
0.0936,0.0,2403671
0.0936,0.0,2404571
0.0,0.0,2404570
0.0,0.0,2454200
0.0936,0.0,2524150
0.1248,0.0,2592580
0.1248,0.0,2592581
0.2808,0.0,2736680
0.0,0.0,2736810
0.0936,0.0,2743040
0.0936,0.0,2792000
0.0936,0.0,2792001
0.0,0.0,17450
0.0936,0.0,86210
0.2184,0.0,134350
0.5616,0.0,275290
0.0,0.0,288651
0.0,0.0,288650
0.0,0.0,315380
0.0936,0.0,318341
0.5616,0.0,318340
0.2808,0.0,405940
0.0,0.0,405941
0.5616,0.0,454820
0.2184,0.0,455931
0.0936,0.0,455930
0.0,0.0,460060
0.0,0.0,460061
0.0,0.0,508361
0.0936,0.0,508360
0.0,0.0,534230
0.2808,0.0,598930
0.0,0.0,620870
0.0,0.0,620871
0.0,0.0,620872
0.2808,0.0,644960
0.0936000000001,0.0,658550
0.2808,0.0,693290
0.0936,0.0,693291
0.0936,0.0,705960
0.0,0.0,709681
0.0936,0.0,709680
0.1248,0.0,812440
0.2808,0.0,812441
0.2184,0.0,858820
0.0,0.0,858821
0.0,0.0,860460
0.0,0.0,927200
0.0,0.0,973070
0.2808,0.0,973072
0.5616,0.0,973071
0.2808,0.0,1040380
0.0,0.0,1096121
0.0936000000001,0.0,1096120
0.0,0.0,1111451
0.0,0.0,1111450
0.0936,0.0,1134210
0.2808,0.0,1222230
0.0936000000001,0.0,1272880
0.0,0.0,1350132
0.0,0.0,1350130
0.0,0.0,1350131
0.0936,0.0,1363020
0.0,0.0,1363820
0.2184,0.0,1426700
0.0936000000001,0.0,1426701
0.0936,0.0,1458020
0.2808,0.0,1458021
0.2808,0.0,1473040
0.5616,0.0,1511311
0.2808,0.0,1511310
0.2184,0.0,1530380
0.0,0.0,1592450
0.0,0.0,1592451
0.5616,0.0,1592720
0.0936,0.0,1683060
0.2808,0.0,1788910
0.0936,0.0,1788911
0.0936,0.0,1812950
0.2808,0.0,1908570
0.2808,0.0,1923640
0.0,0.0,1951260
0.0,0.0,1956161
0.0,0.0,1956160
0.0,0.0,1970500
0.0936,0.0,2033120
0.2808,0.0,2061650
0.5616,0.0,2061651
0.0,0.0936000000001,2064650
0.0,0.0,2064651
0.0936,0.0,2065440
0.2808,0.0,2094750
0.0936,0.0,2094751
0.1248,0.0,2105130
0.0936,0.0,2105131
0.0936000000001,0.0,2105132
0.2808,0.0,2152842
0.2808,0.0,2152841
0.2808,0.0,2152840
0.0,0.0,2201500
0.2808,0.0,2232810
0.2184,0.0,2232811
0.1248,0.0,2243301
0.2808,0.0,2243300
0.1248,0.0,2296790
0.2808,0.0,2296791
0.1872,0.0,2403890
0.1872,0.0,2403891
0.1248,0.0,2413260
0.0,0.0,2419161
0.0,0.0,2419160
0.0,0.0,2494980
0.2184,0.0,2513630
0.0,0.0,2564940
0.0,0.0,2564941
0.0,0.0,2745410
0.0,0.0,2745411
0.0,0.0,2846201
0.1872,0.0,2846200
0.0936,0.0,2877200
0.1248,0.0,2877201
0.0,0.0,2929520
0.1248,0.0,2961710
0.2808,0.0,2961711
0.0,0.0,3441510
0.0,0.0,3699630
0.0936,0.0,15350
0.2808,0.0,51291
0.0,0.0,51290
0.0936,0.0,75100
0.2808,0.0,100330
0.0936,0.0,100331
0.2808,0.0,102111
0.2808,0.0,102110
0.2808,0.0,130070
0.0,0.0,131040
0.0936,0.0,146020
0.2808,0.0,146021
0.0936,0.0936,160660
0.2184,0.0,161860
0.0936,0.2808,162320
0.2184,0.0936,162321
0.0936,0.0,183600
0.0,0.0,210960
0.2808,0.0,215372
0.0936,0.0,215371
0.0936,0.0,215370
0.2808,0.0,235990
0.0936,0.0,254450
0.1248,0.0,262850
0.0936,0.0,262852
0.5616,0.0,262851
0.0936,0.0,262853
0.2808,0.0,317920
0.2808,0.0,329151
0.0,0.0,329152
0.0936,0.0,329150
0.0936,0.0,340780
0.5616,0.0,340781
0.0936,0.0,340782
0.0936,0.0,341440
0.0936,0.0,357161
0.2184,0.0,357160
0.0,0.0,472180
0.0,0.0,565241
0.0,0.0,565240
0.0936,0.0,625700
0.0,0.0,625701
0.0936,0.0,628730
0.0936,0.0,648401
0.0936,0.0,648400
