SS_MTR_head,SS_MTR_head,SS_MTR_spouse,SS_MTR_spouse,earned_income_head,earned_income_spouse,CPSSEQ,AIME_head,AIME_spouse
0,0.0,0.0,0.0,11399.0,0.0,160,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,161,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,162,0.0,0.0
0,0.09984,0.0,0.0,30000.0,0.0,163,2426.70712978,0.0
0,0.0998400000001,0.0,0.0,45000.0,0.0,164,3966.93878708,0.0
0,0.19968,0.0,0.0,23000.0,0.0,165,1896.16693677,0.0
0,0.0,0.0,0.0,0.0,0.0,166,0.0,0.0
0,0.09984,0.0,0.0,28000.0,0.0,167,2334.52380952,0.0
0,0.09984,0.0,0.0,22000.0,0.0,168,1660.95347592,0.0
0,0.09984,0.0,0.0,14000.0,0.0,169,1167.85714286,0.0
0,0.09984,0.0,0.0,12000.0,0.0,170,1001.19047619,0.0
0,0.0468,0.0,0.0,62000.0,0.0,171,5167.85714286,0.0
0,0.0,0.0,0.0,24000.0,0.0,172,0.0,0.0
0,0.0467999999999,0.0,0.0,74000.0,0.0,173,5580.5340683,0.0
0,0.09984,0.0,0.0,35000.0,0.0,174,2648.26921204,0.0
0,0.2808,0.0,0.0,3002.0,0.0,175,233.489341803,0.0
0,0.0,0.0,0.0,75000.0,0.0,176,0.0,0.0
0,0.0,0.0,0.0,7000.0,0.0,177,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,178,0.0,0.0
0,0.0467999999999,0.0,0.09984,65000.0,50000.0,179,5095.42492291,3854.60942116
0,0.0936000000001,0.0,0.09984,80000.0,25000.0,180,6029.14806307,1793.22100825
0,0.0,0.0,0.0,0.0,0.0,181,0.0,0.0
0,0.0,0.0,0.0,0.0,12000.0,182,0.0,0.0
0,0.09984,0.0,0.0,22880.0,0.0,183,1907.85714286,0.0
0,0.09984,0.0,0.0,19760.0,0.0,184,1647.85714286,0.0
0,0.0,0.0,0.0,0.0,0.0,185,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,186,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,187,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,188,0.0,0.0
0,0.0998400000001,0.0,0.0,61000.0,-9999.0,189,4352.63324088,0.0
0,0.0,0.0,0.0,3502.0,0.0,190,0.0,0.0
0,0.2808,0.0,0.0,4500.0,0.0,191,376.19047619,0.0
0,0.0467999999999,0.0,0.09984,112000.0,33000.0,192,8999.66305966,2554.76581625
0,0.0,0.0,0.0,8260.0,0.0,193,0.0,0.0
0,0.0,0.0,0.0,3760.0,0.0,194,0.0,0.0
0,0.0935999999999,0.0,0.09984,60000.0,15000.0,195,4965.11191488,1216.5192576
0,0.0468,0.0,0.0998399999999,88000.0,60000.0,196,6991.67643969,4767.39797571
0,0.2808,0.0,0.0,10000.0,-750.0,197,750.217190918,0.0
0,0.19968,0.0,0.0,50000.0,0.0,198,3949.04484737,0.0
0,0.09984,0.0,0.0,20000.0,0.0,199,1667.85714286,0.0
0,0.0468,0.0,0.0,72000.0,0.0,200,5508.95347812,0.0
0,0.09984,0.0,0.09984,44000.0,20000.0,201,3667.85714286,1667.85714286
0,0.0,0.0,0.0,0.0,0.0,202,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,203,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,204,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,205,0.0,0.0
0,0.0998399999999,0.0,0.0,60000.0,0.0,206,4884.4744766,0.0
0,0.0467999999999,0.0,0.0998400000001,80000.0,50000.0,207,6155.78993141,3822.53633563
0,0.0,0.0,0.0,0.0,0.0,208,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,209,0.0,0.0
0,0.19968,0.0,0.09984,61000.0,38000.0,210,4814.09702548,3040.24591436
0,0.0,0.0,0.0,8000.0,0.0,211,0.0,0.0
0,0.0,0.0,0.0936000000001,131400.0,110000.0,212,8497.85714286,7764.06225418
0,0.09984,0.0,0.0,15000.0,0.0,213,1213.96912043,0.0
0,0.2808,0.0,0.0,8411.0,0.0,214,644.858862332,0.0
0,0.0998400000001,0.0,0.0,39500.0,0.0,215,2983.58335284,0.0
0,0.0998400000001,0.0,0.0998400000001,53000.0,50000.0,216,4382.78112477,3994.51219314
0,0.09984,0.0,0.0998400000001,30600.0,25000.0,217,2464.69230875,1924.5114922
0,0.2808,0.0,0.0,400.0,0.0,218,34.5238095238,0.0
0,0.0,0.0,0.0,200.0,0.0,219,0.0,0.0
0,0.0998400000001,0.0,0.09984,62000.0,27000.0,220,4691.57383646,2090.49554477
0,0.0,0.0,0.2808,174296.0,4296.0,221,9875.0,359.19047619
0,0.0998400000001,0.0,0.0998400000001,55000.0,25000.0,222,4283.72841307,1960.51555659
0,0.09984,0.0,0.0,25000.0,0.0,223,2084.52380952,0.0
0,0.0468,0.0,0.09984,66960.0,24960.0,224,5182.64863269,1932.63642075
0,0.0,0.0,0.0,500.0,0.0,225,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,226,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,227,0.0,0.0
0,0.09984,0.0,0.0936000000001,30000.0,65000.0,228,2472.53266192,5329.10518364
0,0.0,0.0,0.0,0.0,0.0,229,0.0,0.0
0,0.0,0.0,0.0,29000.0,0.0,230,0.0,0.0
0,0.0468,0.0,0.0,109000.0,0.0,231,7873.5932946,0.0
0,0.09984,0.0,0.0,32000.0,0.0,232,2667.85714286,0.0
0,0.09984,0.0,0.0,38000.0,0.0,233,3167.85714286,0.0
0,0.2808,0.0,0.0,4581.0,0.0,234,351.81631035,0.0
0,0.09984,0.0,0.0,14400.0,0.0,235,1103.33785755,0.0
0,0.0,0.0,0.0,0.0,0.0,236,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,237,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,238,0.0,0.0
0,0.09984,0.0,0.2808,27000.0,4000.0,239,2251.19047619,331.637177946
0,0.0998400000001,0.0,0.0,40000.0,0.0,240,3027.23814157,0.0
0,0.0,0.0,0.09984,121000.0,32000.0,241,7229.28571429,2429.98619156
0,0.0,0.0,0.0468,134000.0,110000.0,242,9393.57142857,8356.23570672
0,0.0,0.0,0.0,20000.0,0.0,243,0.0,0.0
0,0.09984,0.0,0.0,20000.0,0.0,244,1514.2173666,0.0
0,0.0,0.0,0.0,0.0,0.0,245,0.0,0.0
0,0.0998400000001,0.0,0.09984,36000.0,16000.0,246,2733.55849077,1207.54586406
0,0.09984,0.0,0.0,18000.0,0.0,247,1501.19047619,0.0
0,0.0,0.0,0.0,183000.0,155000.0,248,9393.57142857,9468.57142857
0,0.0,0.0,0.0,8000.0,0.0,249,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,250,0.0,0.0
0,0.19968,0.0,0.0,30000.0,0.0,251,2164.14675343,0.0
0,0.09984,0.0,0.0,40000.0,0.0,252,3282.79551288,0.0
0,0.0,0.0,0.0,16000.0,0.0,253,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,254,0.0,0.0
0,0.0998400000001,0.0,0.0,65112.0,0.0,255,4035.79333066,0.0
0,0.0,0.0,0.0,0.0,0.0,256,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,257,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,258,0.0,0.0
0,0.0468,0.0,0.09984,79000.0,39000.0,259,6584.52380952,3251.19047619
0,0.0998399999999,0.0,0.0,58000.0,0.0,260,4834.52380952,0.0
0,0.2808,0.0,0.0,6000.0,0.0,261,460.351197025,0.0
0,0.0,0.0,0.0,0.0,0.0,262,0.0,0.0
0,0.09984,0.0,0.5616,11250.0,250.0,263,938.69047619,22.0238095238
0,0.0,0.0,0.0,0.0,0.0,264,0.0,0.0
0,0.09984,0.0,0.0,40200.0,0.0,265,3093.8941699,0.0
0,0.0,0.0,0.0,17000.0,0.0,266,0.0,0.0
0,0.0,0.0,0.0,2500.0,0.0,267,0.0,0.0
0,0.19968,0.0,0.0,55000.0,0.0,268,4567.18282511,0.0
0,0.0998400000001,0.0,0.0,55000.0,0.0,269,4505.44199133,0.0
0,0.0,0.0,0.09984,0.0,19000.0,270,0.0,1461.40112022
0,0.09984,0.0,0.0,14000.0,0.0,271,1167.85714286,0.0
0,0.2808,0.0,0.0,5000.0,0.0,272,417.857142857,0.0
0,0.0468,0.0,0.0,69000.0,0.0,273,5281.55564688,0.0
0,0.19968,0.0,0.0,51047.0,0.0,274,3403.15711163,0.0
0,0.0998399999999,0.0,0.0,50000.0,0.0,275,4167.85714286,0.0
0,0.0,0.0,0.09984,41000.0,20000.0,276,0.0,1659.39262508
0,0.09984,0.0,0.0,42000.0,0.0,277,3115.50032098,0.0
0,0.0998399999999,0.0,0.19968,60000.0,40000.0,278,4767.41026224,3157.1855424
0,0.0,0.0,0.09984,25000.0,25000.0,279,0.0,1989.85999912
0,0.0,0.0,0.19968,0.0,11000.0,280,0.0,836.081767859
0,0.09984,0.0,0.0,30000.0,0.0,281,2501.19047619,0.0
0,0.0,0.0,0.0,53000.0,0.0,282,0.0,0.0
0,0.09984,0.0,0.0,20000.0,0.0,283,1667.85714286,0.0
0,0.0468,0.0,0.0935999999999,68000.0,68000.0,284,5439.50530841,5386.07612074
0,0.0468,0.0,0.09984,79000.0,35000.0,285,6584.52380952,2917.85714286
0,0.0,0.0,0.0,27720.0,0.0,286,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,287,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,289,0.0,0.0
0,0.0,0.0,0.0,3500.0,0.0,290,0.0,0.0
0,0.0,0.0,0.0,5600.0,0.0,291,0.0,0.0
0,0.2808,0.0,0.0,8500.0,0.0,292,676.403800534,0.0
0,0.0998400000001,0.0,0.09984,55000.0,27500.0,293,4152.6492341,2087.83434449
0,0.0,0.0,0.0,4840.0,0.0,294,0.0,0.0
0,0.0,0.0,0.0,2800.0,0.0,295,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,296,0.0,0.0
0,0.0998399999999,0.0,0.0,62000.0,0.0,297,4570.44137907,0.0
0,0.0998400000001,0.0,0.0,25000.0,0.0,298,1888.76344138,0.0
